Internal EAN/GTIN,External EAN/GTIN,Internal Product Name,Internal Brand,Internal Category,External Product Name,External Brand,External Category,Internal Price,External Price,Scenario Match (EAN or fallback),Score,Confidence,Tier,Match Reasons,Name Score,Brand Score,Category Score,Price Score,Price Difference %

32,1911,8717447217954,EAN-NO-DISPONIBLE,BGB FUNDA DE SILLA BUGABOO DRAGONFLY GRIS MELANGE,BUGABOO,All,Adaptadores para Silla de Coche Bugaboo Dragonfly,BUGABOO,Pasear,57.81,54.5,FALLBACK_ALGORITHM,0.51,51.4,low,✓ Ready for sequential cascade matching; name_sem:0.33; brand:exact; category:cross-dept; sale_relax; price:within-6%; cross_dept,32.9,100,0,100,5.9,2025-09-03T07:02:37.206Z
33,418,8717447556305,1387174475563,BGB BUGABOO FOX 5 RENEW CAPOTA NEGRO CLÁSICO,BUGABOO,All,Capota Bugaboo Fox 5 Renew,Bugaboo,Pasear,82.6,99.95,FALLBACK_ALGORITHM,0.55,55,low,✓ Ready for sequential cascade matching; name_sem:0.52; brand:exact; category:cross-dept; sale_relax; price:within-19%; cross_dept; cross_dept_cap_55,51.7,100,0,84,19,2025-09-03T07:02:39.170Z
33,414,8717447556305,1387174473606,BGB BUGABOO FOX 5 RENEW CAPOTA NEGRO CLÁSICO,BUGABOO,All,Capota Bugaboo Fox 5,Bugaboo,Pasear,82.6,99.95,FALLBACK_ALGORITHM,0.53,52.6,low,✓ Ready for sequential cascade matching; name_sem:0.40; brand:exact; category:cross-dept; sale_relax; price:within-19%; cross_dept,40,100,0,84,19,2025-09-03T07:02:39.172Z
33,2329,8717447556305,EAN-NO-DISPONIBLE,BGB BUGABOO FOX 5 RENEW CAPOTA NEGRO CLÁSICO,BUGABOO,All,Cochecito Bugaboo Fox 5 Renew Rojo Cereza,Bugaboo,Pasear,82.6,72,FALLBACK_ALGORITHM,0.52,51.7,low,✓ Ready for sequential cascade matching; name_sem:0.33; brand:exact; category:cross-dept; sale_relax; price:within-14%; cross_dept,33.5,100,0,100,13.7,2025-09-03T07:02:39.177Z
33,3012,8717447556305,EAN-NO-DISPONIBLE,BGB BUGABOO FOX 5 RENEW CAPOTA NEGRO CLÁSICO,BUGABOO,All,Carro de bebé Bugaboo Fox 5 negro/negro medianoche con capota blanco niebla,Bugaboo,Pasear,82.6,79.99,FALLBACK_ALGORITHM,0.51,51.4,low,✓ Ready for sequential cascade matching; name_sem:0.33; brand:exact; category:cross-dept; sale_relax; price:within-3%; cross_dept,32.8,100,0,100,3.2,2025-09-03T07:02:39.178Z
34,2285,8717447373155,EAN-NO-DISPONIBLE,BGB BUGABOO FOX CAPOTA VENTILADA AZUL ÍNDIGO,BUGABOO,All,Capota Ventilada Bugaboo Donkey Azul Acero,Bugaboo,Pasear,82.6,74.9,FALLBACK_ALGORITHM,0.55,54.6,low,✓ Ready for sequential cascade matching; name_sem:0.39; brand:exact; category:cross-dept; sale_relax; price:within-10%; cross_dept,39.1,100,0,100,9.8,2025-09-03T07:02:40.394Z
34,274,8717447373155,1387174471285,BGB BUGABOO FOX CAPOTA VENTILADA AZUL ÍNDIGO,BUGABOO,All,Capota Ventilada Bugaboo Donkey,Bugaboo,Pasear,82.6,99.95,FALLBACK_ALGORITHM,0.51,51.2,low,✓ Ready for sequential cascade matching; name_sem:0.37; brand:exact; category:cross-dept; sale_relax; price:within-19%; cross_dept,37.1,100,0,84,19,2025-09-03T07:02:40.395Z
34,143,8717447373155,EAN-NO-DISPONIBLE,BGB BUGABOO FOX CAPOTA VENTILADA AZUL ÍNDIGO,BUGABOO,All,Capota Ventilada Bugaboo Dragonfly,Bugaboo,Pasear,82.6,99.95,FALLBACK_ALGORITHM,0.51,51,low,✓ Ready for sequential cascade matching; name_sem:0.37; brand:exact; category:cross-dept; sale_relax; price:within-19%; cross_dept,36.7,100,0,84,19,2025-09-03T07:02:40.396Z
34,318,8717447373155,1387174471265,BGB BUGABOO FOX CAPOTA VENTILADA AZUL ÍNDIGO,BUGABOO,All,Capota Bugaboo Fox 2 y Camaleon,BUGABOO,Pasear,82.6,89.95,FALLBACK_ALGORITHM,0.5,50,low,✓ Ready for sequential cascade matching; name_sem:0.30; brand:exact; category:cross-dept; sale_relax; price:within-9%; cross_dept,30,100,0,100,8.5,2025-09-03T07:02:40.397Z
35,414,8717447360612,1387174473606,BGB BUGABOO FOX 5 CAPOTA GRIS MELANGE,BUGABOO,All,Capota Bugaboo Fox 5,Bugaboo,Pasear,82.6,99.95,FALLBACK_ALGORITHM,0.55,55,low,✓ Ready for sequential cascade matching; name_sem:0.49; brand:exact; category:cross-dept; sale_relax; price:within-19%; cross_dept; cross_dept_cap_55,48.9,100,0,84,19,2025-09-03T07:02:41.637Z
35,1265,8717447360612,,BGB BUGABOO FOX 5 CAPOTA GRIS MELANGE,BUGABOO,All,Bugaboo Fox 5 Gris Melange,Bugaboo,Pasear,82.6,19.95,FALLBACK_ALGORITHM,0.55,55,low,✓ Ready for sequential cascade matching; name_sem:0.68; brand:exact; category:cross-dept; sale_relax; price:diff-122%; cross_dept; cross_dept_cap_55,68,100,0,20,122.2,2025-09-03T07:02:41.642Z
35,418,8717447360612,1387174475563,BGB BUGABOO FOX 5 CAPOTA GRIS MELANGE,BUGABOO,All,Capota Bugaboo Fox 5 Renew,Bugaboo,Pasear,82.6,99.95,FALLBACK_ALGORITHM,0.55,54.9,low,✓ Ready for sequential cascade matching; name_sem:0.45; brand:exact; category:cross-dept; sale_relax; price:within-19%; cross_dept,44.6,100,0,84,19,2025-09-03T07:02:41.645Z
35,3766,8717447360612,1387174476031,BGB BUGABOO FOX 5 CAPOTA GRIS MELANGE,BUGABOO,All,Bugaboo fox 5 base,Bugaboo,Pasear,82.6,80.95,FALLBACK_ALGORITHM,0.53,52.7,low,✓ Ready for sequential cascade matching; name_sem:0.35; brand:exact; category:cross-dept; sale_relax; price:within-2%; cross_dept,35.5,100,0,100,2,2025-09-03T07:02:41.646Z
35,5320,8717447360612,1387174475529,BGB BUGABOO FOX 5 CAPOTA GRIS MELANGE,BUGABOO,All,bugaboo donkey 5 capota,Bugaboo,Pasear,82.6,74,FALLBACK_ALGORITHM,0.53,52.5,low,✓ Ready for sequential cascade matching; name_sem:0.35; brand:exact; category:cross-dept; sale_relax; price:within-11%; cross_dept,35.1,100,0,100,11,2025-09-03T07:02:41.648Z
35,334,8717447360612,1387174471437,BGB BUGABOO FOX 5 CAPOTA GRIS MELANGE,BUGABOO,All,Capota Bugaboo Fox 3,Bugaboo,Pasear,82.6,99.95,FALLBACK_ALGORITHM,0.51,51.2,low,✓ Ready for sequential cascade matching; name_sem:0.37; brand:exact; category:cross-dept; sale_relax; price:within-19%; cross_dept,37.2,100,0,84,19,2025-09-03T07:02:41.648Z
35,318,8717447360612,1387174471265,BGB BUGABOO FOX 5 CAPOTA GRIS MELANGE,BUGABOO,All,Capota Bugaboo Fox 2 y Camaleon,BUGABOO,Pasear,82.6,89.95,FALLBACK_ALGORITHM,0.51,51.1,low,✓ Ready for sequential cascade matching; name_sem:0.32; brand:exact; category:cross-dept; sale_relax; price:within-9%; cross_dept,32.1,100,0,100,8.5,2025-09-03T07:02:41.653Z
35,2011,8717447360612,EAN-NO-DISPONIBLE,BGB BUGABOO FOX 5 CAPOTA GRIS MELANGE,BUGABOO,All,Cochecito Bugaboo Fox 5 Renew Gris Luna,Bugaboo,Pasear,82.6,68,FALLBACK_ALGORITHM,0.51,50.8,low,✓ Ready for sequential cascade matching; name_sem:0.37; brand:exact; category:cross-dept; sale_relax; price:within-19%; cross_dept,37.1,100,0,82,19.4,2025-09-03T07:02:41.656Z
35,289,8717447360612,1387174471433,BGB BUGABOO FOX 5 CAPOTA GRIS MELANGE,BUGABOO,All,Bugaboo Fox 3 Gris Melange,Bugaboo,Pasear,82.6,1279,FALLBACK_ALGORITHM,0.51,50.7,low,✓ Ready for sequential cascade matching; name_sem:0.55; brand:exact; category:cross-dept; sale_relax; price:diff-176%; cross_dept,55.4,100,0,20,175.7,2025-09-03T07:02:41.656Z
35,3819,8717447360612,1387174474981,BGB BUGABOO FOX 5 CAPOTA GRIS MELANGE,BUGABOO,All,Bugaboo Fox 5 funda de capazo,Bugaboo,Dormir,82.6,76,FALLBACK_ALGORITHM,0.51,50.5,low,✓ Ready for sequential cascade matching; name_sem:0.31; brand:exact; category:cross-dept; sale_relax; price:within-8%; cross_dept,31.1,100,0,100,8.3,2025-09-03T07:02:41.657Z
36,2346,8717447384373,EAN-NO-DISPONIBLE,BGB PACK DE BEBE BUGABOO GIRAFFE BLANCO,BUGABOO,All,Pack de Fundas Bugaboo Giraffe,BUGABOO,Comer,61.94,0,FALLBACK_ALGORITHM,0.54,54.4,low,✓ Ready for sequential cascade matching; name_sem:0.48; brand:exact; category:cross-dept; price_missing->neutral70; cross_dept,47.8,100,0,70,0,2025-09-03T07:02:44.276Z
37,675,8717447396727,1387174473967,BGB PACK REDUCTOR BEBE BUGABOO GIRAFFE GRIS TORMENTA,BUGABOO,All,Bugaboo Giraffe Pack Reductor Bebe,Bugaboo,Comer,33.02,27.5,FALLBACK_ALGORITHM,0.55,55,low,✓ Ready for sequential cascade matching; name_sem:0.55; brand:exact; category:cross-dept; sale_relax; price:within-18%; cross_dept; cross_dept_cap_55,55.1,100,0,87,18.2,2025-09-03T07:02:46.775Z
42,1301,8436556632242,1384365566322,CT MUEBLE CAMBIADOR DOCO SLEEPING 70X50BLANCO/NATURAL,COTINFANT,All,Mueble Cambiador Cotinfant Doco Sleeping,Cotinfant,Dormir,190.91,174.95,FALLBACK_ALGORITHM,0.55,55,low,✓ Ready for sequential cascade matching; name_sem:0.48; brand:exact; category:cross-dept; sale_relax; price:within-9%; cross_dept; cross_dept_cap_55,48.4,100,0,100,8.7,2025-09-03T07:02:59.735Z
45,5320,8717447492580,1387174475529,BGB CAPOTA BUGABOO DONKEY 5 GRIS MELANGE,BUGABOO,All,bugaboo donkey 5 capota,Bugaboo,Pasear,82.6,74,FALLBACK_ALGORITHM,0.55,55,low,✓ Ready for sequential cascade matching; name_sem:0.52; brand:exact; category:cross-dept; sale_relax; price:within-11%; cross_dept; cross_dept_cap_55,52,100,0,100,11,2025-09-03T07:03:05.301Z
45,274,8717447492580,1387174471285,BGB CAPOTA BUGABOO DONKEY 5 GRIS MELANGE,BUGABOO,All,Capota Ventilada Bugaboo Donkey,Bugaboo,Pasear,82.6,99.95,FALLBACK_ALGORITHM,0.51,51.1,low,✓ Ready for sequential cascade matching; name_sem:0.37; brand:exact; category:cross-dept; sale_relax; price:within-19%; cross_dept,37,100,0,84,19,2025-09-03T07:03:05.303Z
45,2285,8717447492580,EAN-NO-DISPONIBLE,BGB CAPOTA BUGABOO DONKEY 5 GRIS MELANGE,BUGABOO,All,Capota Ventilada Bugaboo Donkey Azul Acero,Bugaboo,Pasear,82.6,74.9,FALLBACK_ALGORITHM,0.51,50.8,low,✓ Ready for sequential cascade matching; name_sem:0.32; brand:exact; category:cross-dept; sale_relax; price:within-10%; cross_dept,31.6,100,0,100,9.8,2025-09-03T07:03:05.306Z
45,414,8717447492580,1387174473606,BGB CAPOTA BUGABOO DONKEY 5 GRIS MELANGE,BUGABOO,All,Capota Bugaboo Fox 5,Bugaboo,Pasear,82.6,99.95,FALLBACK_ALGORITHM,0.5,50.5,low,✓ Ready for sequential cascade matching; name_sem:0.36; brand:exact; category:cross-dept; sale_relax; price:within-19%; cross_dept,35.8,100,0,84,19,2025-09-03T07:03:05.308Z
